days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
27,Hospitals,50000.0,40241.2,0.0,12708.6,0.0,12708.6,0.0,0.0,2.2,0.0,0.8,0.0,2952.5,0.0,0.0,0.0,1.5,0.0
28,Hospitals,49999.9,37289.2,0.0,16173.4,0.0,16173.4,0.0,0.1,3.6,0.0,0.7,0.0,3467.3,0.0,0.0,0.0,2.4,0.0
29,Hospitals,49999.9,33822.9,0.0,20078.7,0.0,20078.7,0.0,0.1,6.0,0.0,0.7,0.0,3909.3,0.0,0.0,0.0,3.9,0.0
30,Hospitals,49999.8,29915.1,0.0,24282.7,0.0,24282.7,0.0,0.2,10.0,0.0,0.6,0.0,4210.5,0.0,0.0,0.0,6.5,0.1
31,Hospitals,49999.7,25707.2,0.0,28582.6,0.0,28582.6,0.0,0.3,16.4,0.0,0.5,0.0,4310.4,0.0,0.0,0.0,10.4,0.1
32,Hospitals,49999.6,21400.7,0.0,32741.4,0.0,32741.4,0.0,0.4,26.8,0.0,0.4,0.0,4175.4,0.0,0.0,0.0,16.4,0.2
33,Hospitals,49999.3,17231.4,0.0,36529.2,0.0,36529.2,0.0,0.7,43.2,0.0,0.3,0.0,3813.9,0.0,0.0,0.0,25.8,0.3
34,Hospitals,49998.9,13426.9,0.0,39767.9,0.0,39767.9,0.0,1.1,69.0,0.0,0.3,0.0,3279.1,0.0,0.0,0.0,40.1,0.4
35,Hospitals,49998.3,10162.0,0.0,42361.1,0.0,42361.1,0.0,1.7,109.1,0.0,0.2,0.0,2655.3,0.0,0.0,0.0,61.4,0.6
36,Hospitals,49997.3,7528.1,0.0,44299.3,0.0,44299.3,0.0,2.7,170.5,0.0,0.2,0.0,2032.1,0.0,0.0,0.0,93.0,0.9
37,Hospitals,49995.9,5527.5,0.0,45720.7,0.0,45720.7,0.0,4.1,263.6,0.0,0.1,0.0,1561.8,0.0,0.0,0.0,139.0,1.4
38,Hospitals,49993.9,4011.7,0.0,46710.7,0.0,46710.7,0.0,6.1,402.6,0.0,0.1,0.0,1196.9,0.0,0.0,0.0,204.8,2.1
39,Hospitals,49990.9,2880.6,0.0,47308.8,0.0,47308.8,0.0,9.1,607.4,0.0,0.1,0.0,898.5,0.0,0.0,0.0,297.4,3.0
40,Hospitals,49986.6,2074.7,0.0,47540.5,0.0,47540.5,0.0,13.4,904.8,0.0,0.0,0.0,661.2,0.0,0.0,0.0,425.2,4.3
41,Hospitals,49980.5,1541.2,0.0,47419.9,0.0,47419.9,0.0,19.5,1330.0,0.0,0.0,0.0,483.3,0.0,0.0,0.0,597.8,6.0
42,Hospitals,49972.2,1230.6,0.0,46947.7,0.0,46947.7,0.0,27.8,1927.8,0.0,0.0,0.0,361.5,0.0,0.0,0.0,825.4,8.3
43,Hospitals,49960.9,1096.6,0.0,46107.5,0.0,46107.5,0.0,39.1,2753.2,0.0,0.0,0.0,288.3,0.0,0.0,0.0,1117.2,11.3
44,Hospitals,49946.0,1100.2,0.0,44876.2,0.0,44876.2,0.0,54.0,3870.4,0.0,0.0,0.0,263.0,0.0,0.0,0.0,1479.4,14.9
45,Hospitals,49926.7,1199.3,0.0,43216.1,0.0,43216.1,0.0,73.3,5349.8,0.0,0.0,0.0,270.4,0.0,0.0,0.0,1911.2,19.3
46,Hospitals,49902.4,1360.8,0.0,41091.7,0.0,41091.7,0.0,97.6,7260.9,0.0,0.0,0.0,301.1,0.0,0.0,0.0,2401.2,24.3
47,Hospitals,49872.9,1549.7,0.0,38486.7,0.0,38486.7,0.0,127.1,9662.1,0.0,0.0,0.0,347.5,0.0,0.0,0.0,2923.0,29.5
48,Hospitals,49838.2,1724.0,0.0,35420.3,0.0,35420.3,0.0,161.8,12585.1,0.0,0.0,0.0,400.9,0.0,0.0,0.0,3432.6,34.7
49,Hospitals,49799.1,1832.8,0.0,31960.3,0.0,31960.3,0.0,200.9,16017.7,0.0,0.0,0.0,449.3,0.0,0.0,0.0,3870.2,39.1
50,Hospitals,49757.0,1821.1,0.0,28228.2,0.0,28228.2,0.0,243.0,19887.9,0.0,0.0,0.0,478.4,0.0,0.0,0.0,4168.4,42.1
51,Hospitals,49713.9,1640.8,0.0,24390.9,0.0,24390.9,0.0,286.1,24056.3,0.0,0.0,0.0,473.1,0.0,0.0,0.0,4267.3,43.1
52,Hospitals,49672.1,1266.7,0.0,20636.8,0.0,20636.8,0.0,327.9,28323.5,0.0,0.0,0.0,421.3,0.0,0.0,0.0,4133.6,41.8
53,Hospitals,49634.0,711.8,0.0,17142.0,0.0,17142.0,0.0,366.0,32457.2,0.0,0.0,0.0,319.1,0.0,0.0,0.0,3775.8,38.1
54,Hospitals,49601.2,34.8,0.0,14037.6,0.0,14037.6,0.0,398.8,36232.9,0.0,0.0,0.0,174.7,0.0,0.0,0.0,3246.4,32.8
55,Hospitals,49574.7,0.0,0.0,11390.6,0.0,11390.6,0.0,425.3,39479.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,2628.7,26.6
56,Hospitals,49554.3,0.0,0.0,9358.4,0.0,9358.4,0.0,445.7,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.8,20.3
57,Hospitals,49538.7,0.0,0.0,7796.6,0.0,7796.6,0.0,461.3,44119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.2,15.6
58,Hospitals,49526.8,0.0,0.0,6599.7,0.0,6599.7,0.0,473.2,45666.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.9,12.0
59,Hospitals,49517.8,0.0,0.0,5701.2,0.0,5701.2,0.0,482.2,46851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.5,9.0
60,Hospitals,49511.2,0.0,0.0,5040.0,0.0,5040.0,0.0,488.8,47740.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6,6.6
61,Hospitals,49506.3,0.0,0.0,4556.7,0.0,4556.7,0.0,493.7,48395.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.4,4.8
62,Hospitals,49502.7,0.0,0.0,4195.2,0.0,4195.2,0.0,497.3,48873.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.9,3.6
63,Hospitals,49499.8,0.0,0.0,3906.9,0.0,3906.9,0.0,500.2,49231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.4,2.9
64,Hospitals,49497.2,0.0,0.0,3643.9,0.0,3643.9,0.0,502.8,49516.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.4,2.6
65,Hospitals,49494.5,0.0,0.0,3373.5,0.0,3373.5,0.0,505.5,49777.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7,2.7
66,Hospitals,49491.5,0.0,0.0,3072.5,0.0,3072.5,0.0,508.5,50044.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,3.0
67,Hospitals,49488.0,0.0,0.0,2725.0,0.0,2725.0,0.0,512.0,50342.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1,3.5
68,Hospitals,49484.0,0.0,0.0,2324.1,0.0,2324.1,0.0,516.0,50687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.8,4.0
69,Hospitals,49479.5,0.0,0.0,1874.8,0.0,1874.8,0.0,520.5,51083.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.8,4.5
70,Hospitals,49474.7,0.0,0.0,1396.4,0.0,1396.4,0.0,525.3,51528.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.6,4.8
71,Hospitals,49470.0,0.0,0.0,923.4,0.0,923.4,0.0,530.0,52002.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.3,4.7
72,Hospitals,49465.8,0.0,0.0,502.1,0.0,502.1,0.0,534.2,52470.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.1,4.2
73,Hospitals,49462.6,0.0,0.0,183.0,0.0,183.0,0.0,537.4,52887.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.9,3.2
74,Hospitals,49460.8,0.0,0.0,8.3,0.0,8.3,0.0,539.2,53203.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.7
75,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.1
76,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Hospitals,49460.8,0.0,0.0,0.0,0.0,0.0,0.0,539.2,53384.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
